"Options menu items","选项菜单项"
"Order","订单"
"Order #","订单 #"
"Order #%s - %s","订单 #%s - %s"
"Order Date: %s","订单日期：%s"
"Order Details Updated","订单详情已更新"
"Order ID","订单ID"
"Order ID:","订单ID:"
"Order Info","订单信息"
"Order List Updated","订单列表已更新"
"Order Number","订单号"
"Order Review","订单评论"
"Order canceled","订单已取消"
"Order failed","下单失败"
"Order id is not specified.","订购 id 未指定。"
"Order is not available.","订单不可用。"
"Ordered","已下单"
"Ordered Items","订单商品"
"Orders","订单"
"Other amount","订单金额"
"Out of Stock","缺货"
"Output format is not specified. Please, specify "format" key in constructor, or set it using setFormat().","未指定输出格式。请在构造函数中指定 “格式” 键，或使用 setFormat（）进行设置。"
"Overall Activity","活动"
"POST data is not valid.","POST 数据无效。"
"Pages","页面"
"Password","密码"
"Password fields cannot be empty.","密码字段不能为空。"
"Password is not specified","未指定密码"
"Password:","密码:"
"PayPal","PayPal"
"PayPal Checkout","PayPal支付"
"PayPal MECL is the mobile version of PayPal\'s Express Checkout service. You can choose to use MECL alongside standard checkout, or use it as your only checkout method for Magento Mobile.","MECL 是贝宝快速结帐服务的移动版本。您可以选择在标准结账的同时也使用MECL，或者将其作为您Magento 移动唯一的结帐手段。"
"PayPal MEP","PayPal MEP"
"PayPal Mobile Embedded Payment (MEP)","PayPal 移动嵌入支付 (MEP)"
"PayPal Mobile Express Checkout","PayPal 手机快速结账"
"PayPal Mobile Express Checkout Library (MECL)","PayPal 手机快速结账库 (MECL)"
"PayPal Mobile Express Checkout Token does not exist.","PayPal 手机快速结账令牌不存在。"
"Payer Email: %s","付款者邮件地址：%s"
"Payment Applicable From","支付适用性表单"
"Payment Bridge module unavailable.","付款桥模块不可用。"
"Payment Information","支付信息"
"Payment Method","支付方式"
"Payment Method has been set.","支付方法已设置。"
"Payment Methods","支付方式"
"Payment method","支付方式"
"Payment method was successfully set.","支付方法已成功设置。"
"Paypal MEP doesn\'t support checkout with any discount.","PayPal MEP 不支持使用任何折扣结账。"
"Place Order","订购"
"Placing order ...","正在下单..."
"Please <a href="%s" target="_blank">click here</a> to see how to setup and retrieve API credentials.","请<a href="%s" target="_blank">单击这里</a>查看如何设置和取回 API 凭证。"
"Please Select Application","请选择应用程序"
"Please Select Device Type","请选择设备类型"
"Please agree to all the terms and conditions before placing the order.","请在下订单前同意所有的条款和条件。"
"Please create and save an application first.","请先创建并保存一个应用程序。"
"Please enter "App Title".","请输入“应用名称”。"
"Please enter a valid URL. Protocol is required (http://, https:// or ftp://)","请输入有效URL。协议名是必须的（http://、https://，或ftp://）"
"Please enter a valid date.","请输入有效日期"
"Please enter a valid email address. For example johndoe@domain.com.","请输入有效邮件地址。例如johndoe@domain.com。"
"Please enter at least one email recipient","请输入至少一个电子邮件收件人"
"Please enter issue number or start date for switch/solo card type.","请输入Switch/Solo类卡的颁发号或开始日期。"
"Please enter the Activation Key.","请输入激活密钥。"
"Please enter the Copyright.","请输入版权。"
"Please enter the Description.","请输入描述。"
"Please enter the Price.","请输入价格。"
"Please enter the Resubmission Key.","请输入重提交密钥。"
"Please enter the Title.","请输入名称。"
"Please make sure your passwords match.","请确保密码匹配。"
"Please save application first.","请首先保存应用程序。"
"Please select an option.","请选择一个选项。"
"Please select at least one country.","请选择至少一个国家。"
"Please select payment method to cover a quote","请选择支付方式报价"
"Please set email","请设置邮箱"
"Please specify payment method","请指定付款方式"
"Please specify shipping method","请指定送货方式"
"Please upload  an image for "App Background (landscape mode)" field from Design Tab.","请从设计选项卡为“App背景（横向模式）”字段上传一个图片。"
"Please upload  an image for "App Background (portrait mode)" field from Design Tab.","请从设计选项卡为“App背景（纵向模式）”字段上传一个图片。"
"Please upload  an image for "App Background" field from Design Tab.","请从设计选项卡为“App背景”字段上传一个图片。"
"Please upload  an image for "Banner on Home Screen (landscape mode)" field from Design Tab.","请在“设计”选项卡中为“主屏幕（横向）横幅图片”上传图片。"
"Please upload  an image for "Banner on Home Screen (portrait mode)" field from Design Tab.","请在“设计”选项卡中为“主屏幕（纵向）横幅图片”上传图片。"
"Please upload  an image for "Banner on Home Screen" field from Design Tab.","请从设计选项卡为“主界面旗帜”字段上传一个图片。"
"Please upload  an image for "Logo in Header" field from Design Tab.","请从设计选项卡为“头部徽标”字段上传一个图片。"
"Please use letters only (a-z or A-Z) in this field.","在该字段中请只使用字母（a-z或A-Z）"
"Please use numbers only in this field. Please avoid spaces or other characters such as dots or commas.","请在该字段中只使用数字。请不要使用空格或其它字符，例如句点或逗号。"
"Please use only letters (a-z or A-Z) or numbers (0-9) only in this field. No spaces or other characters are allowed.","该字段中请只使用字母（a-z 或 A-Z）或数字（0-9），不能使用空格或其它字符。"
"Please wait...","请稍后..."
"Please, specify gift card amount!","请指定礼品卡金额!"
"Portrait app Background","纵向应用程序背景"
"Portrait banners on Home Screen","纵向应用程序背景"
"Post data is empty.","提交数据为空"
"Post this product to your wall",""
"Posting to e-mails",""
"Preferred size: %spx x %spx.","最佳:%spx x %spx"
"Preset Theme","预设主题"
"Preview","预览"
"Price","价格"
"Price Font Color","价格字体颜色"
"Price excluding tax",""
"Price including tax",""
"Primary Color","主要颜色"
"Primary Font Color","主要字体颜色"
"Problem changing or sending password.","更改或发送密码时遇到问题。"
"Proceed to Checkout","结帐"
"Product","产品"
"Product Added to Cart","已添加到购物车"
"Product Added to Wishlist","已添加到心愿单"
"Product Gallery Updated","产品图集已更新"
"Product Name3 ","产品名 3"
"Product Name3 1","产品名 3 1"
"Product Name3 2","产品名 3 2"
"Product Options Updated","产品选项已更新"
"Product Removed From Wishlist","已从心愿单移除"
"Product Reviews Updated","产品评论已更新"
"Product SKU","产品SKU"
"Product Updated","产品已更新"
"Product added","产品已添加"
"Product is out of stock","产品缺货"
"Product is unavailable.","产品不可用。"
"Product only available on the website.","产品仅在网站上可用"
"Product succesfully added to cart","已添加到购物车"
"Product was not specified.","产品未指定。"
"Product(s) currently out of stock.","产品目前缺货。"
"Products","产品"
"Pull Down To Update..","下拉刷新"
"Purchase Order Number","采购订单号"
"Push Notification","发布通知"
"Push Notifications allow you to send messages directly to the people who have installed your app on their device. Send messages to your full audience even when your app is closed. Push Notifications are one of the best ways to keep your app active by delivering valuable content directly to your customers. Learn more about Push Notifications - <a href="%1$s" target="_blank">%1$s</a>","推送通知允许您直接发送消息给安装您应用程序的用户。即使您的应用程序处于关闭状态仍可发送消息给所有接收者。推送通知是通过直接递送有价值内容给您的客户而保持应用程序持久活力的最佳方式。要了解关于推送通知的更多信息，请访问 - <a href="%1$s" target="_blank">%1$s</a>"
"Push Title","推送标题"
"Push message","推送信息"
"Push title","推送标题"
"Qty","数量"
"Qty:","数量:"
"Quantity","数量"
"Quantity:","数量:"
"Queue Date","队列日期"
"Queue Message","队列消息"
"Queue does not exist.","队列不存在。"
"Queue is allowed only for applications with enabled Push Notification.","队列仅可在启用推送通知的应用程序中使用。"
"Quote instance is required.","队列实例是必须的。"
"Quote item is not found.","没有找到报价项目。"
"Range param doesn\'t recognized","未识别的范围参数。"
"Ratings and Reviews","评分&评论"
"Read the Terms and Conditions","阅读条款和条件"
"Recent Activity","最近活动"
"Recipient Information","收件人信息"
"Recommended size %spx x %spx.","推荐:%spx x %spx"
"Recommended size: %spx x %spx at %s dpi.","推荐:%spx x %spx ($s dpi)"
"Recommended size: %spx x %spx.","推荐:%spx x %spx"
"Recover","恢复"
"Redeem","兑换"
"Redeeming Gift Card %@","兑换礼品卡 %@"
"Redemption functionality is disabled.","兑换功能被禁用。"
"Refunded","已存储"
"Regions","地区"
"Register","登记"
"Registering cart ...","注册购物车..."
"Registering user ...","注册用户..."
"Regular","常规"
"Regular and confirmation passwords must be equal","常规和确认密码必须一致。"
"Related Product Background Color","相关产品的背景色"
"Release To Update...","发布更新..."
"Relevance","关联"
"Remaining downloads","剩余的下载"
"Remove","移除"
"Remove Address...","移除地址..."
"Removing %@...","移除 %@..."
"Removing Coupon...","移除优惠卷..."
"Removing Gift Card...","移除礼品卡..."
"Removing Product from WishList...","从心愿单移除产品..."
"Removing Store Credit...","删除商店信用"
"Request param %s is missed","请求参数 %s 丢失"
"Required size: %spx x %spx.","要求尺寸:%spx x %spx"
"Reset theme to default","将主题重设为默认"
"Resubmission Key","重新提交密钥"
"Resubmit App","重新提交App"
"Resubmit App failure. %s","重写提交失败 %s"
"Results","结果"
"Revenue","收入"
"Revert","恢复"
"Revert Discount","恢复折扣"
"Review","评论"
"Rich Push allows you to create and send engaging experiences by adding HTML and other rich media components to your push notifications. Moving beyond alerts and badge updates, Rich Push takes users into the app while displaying content in a customizable WebKit view. Create branded messages that engage your users with new content and information, all without having to update your app. Learn more about Rich Push - <a href="%1$s" target="_blank">%1$s</a>","富推送 (Rich Push) 允许您添加 HTML 和其他富媒体组件到您的推送通知中，从而达到创建和传送引人入胜的推送体验。超越常规提醒和应用程序图标标记更新，富推送将用户带入到应用程序的同时，在可定制的 WebKit 视图中显示内容。使用全新内容和信息来创建您的品牌消息吸引您的用户，无需更新您的应用程序。要了解关于富推送的贡多信息，请访问 - <a href="%1$s" target="_blank">%1$s</a>"
"SORT BY:","排序方式："
"Sample","示例"
"Samples","示例"
"Save","保存"
"Save As","另存为"
"Save Theme","保存主题"
"Save and Continue Edit","保存并继续编辑"
"Save and Submit App","保存并提交App"
"Save in address book","保存到地址簿"
"Saving Address...","正在保存地址..."
"Saving changes ...","正在保存更改..."
"Saving shipping address ...","正在保存收货地址..."
"Saving shipping methods ...","正在保存发货方式..."
"Screen resolution is not supported","不支持的屏幕分辨率"
"Screens:","屏幕："
"Scroll Background Color","卷动背景色"
"Search","搜索"
"Search Term","检索项"
"Search Updated","搜索更新"
"Searching for %@...","查找 %@ ..."
"Secondary Color","辅助颜色"
"Secondary Font Color","辅助字体颜色"
"See all","显示全部"
"Select %@","选择 %@"
"Select All","全选"
"Select Chart","选择图表"
"Select Links","选择链接"
"Select Options","选择选项"
"Select Payment Method","选择付款方式"
"Select Range","选择范围"
"Select a","选择一个"
"Select a Billing Address","选择一个账单地址"
"Select a Shipping Address","选择一个收获地址"
"Select from Address Book","从地址薄选择"
"Select shipping method","选择发货方式"
"Selected product is unavailable.","所选产品不可用。"
"Send","发送"
"Sender Information","发送者信息"
"Sending e-mail failed...","发送邮件失败"
"Set","设置"
"Settings","设置"
"Shake device to reset the filter","摇动设备重置筛选"
"Share","分享"
"Share on LinkedIn","分享到LinkedIn"
"Share on Twitter","分享到Twitter"
"Ship method","发货方式"
"Shipped","已发货"
"Shipping","发货"
"Shipping Address","送货地址"
"Shipping Method","运送方式"
"Shipping address","送货地址"
"Shipping address has been set.","运行地址已设置。"
"Shipping method","运送方式"
"Shipping method has been set.","运送方法已设置。"
"Shipping method is required","需要填写运送方式"
"Shipping method successfully updated","配送方式已成功更新"
"Shipping to this address is not possible.","无法运送到此地址。"
"Shop","商店"
"Shop All","所有商店"
"Shop Updated","商店已更新"
"Shopping Cart","购物车"
"Shopping cart is empty.","购物车为空。"
"Show Password","显示密码"
"Sign In","登录"
"Signing In...","正在登录..."
"Signing Out ...","正在注销..."
"Sky Blue","天蓝"
"Social Networking","社交网络"
"Some emails were not sent.","某些邮件未发送"
"Sorry, no quotes are available for this order at this time.","抱歉，当前该订单中没有报价可用。"
"Sorry, there are no items in this category.","抱歉，在此类别中有没有项目。"
"Special","独有"
"Special Excl. Tax","特殊不含税"
"Special Incl. Tax","特殊含税"
"Specific Countries","指定国家"
"Specified address does not exist.","指定的地址不存在。"
"Specified invalid app code.","指定了无效的App代码。"
"Specified invalid data.","指定了无效数据。"
"Specified item does not exist in wishlist.","指定的产品不在愿望清单中。"
"Standard Checkout","标准结账"
"Standard Checkout uses the checkout methods provided by Magento. Only inline payment methods are supported. (e.g PayPal Direct,  Authorize.Net, etc.)","标准支付将使用Magento提供的支付方法。只能支持内联支付方法（例如e.g PayPal Direct, Authorize.Net,等）"
"Start Date","开始日期"
"Start Date - Month","开始日期 - 月"
"Start Date - Year","开始日期 - 年"
"Starting At","开始于"
"Starting At Excl. Tax",""
"Starting At Incl. Tax",""
"Starting at excl. tax",""
"Starting at incl. tax",""
"State/Province","州/省"
"Status","状态"
"Storage of offline cart on server failed. Please retry later",""
"Store Credit Info Updated",""
"Store Credit payment is not being used in your shopping cart.","您的购物车尚未使用店铺信用支付。"
"Store View","店铺视图"
"Store credit","店铺信用"
"Store logo that is displayed on copyright page of app.",""
"Store switcher hasn\'t been defined",""
"Street Address","街道地址"
"Street Address 2","街道地址2"
"Subject:","主题"
"Submission","提交"
"Submission Fields","提交字段"
"Submission History","提交历史"
"Submit App","提交应用"
"Submit App "%s"","提交应用 "%s""
"Submit App failure. %s","提交应用失败。"%s""
"Submit App failure. Invalid activation key provided","提交应用失败。所提供的激活密钥无效"
"Submit Review","提交评论"
"Submitted","已提交"
"Submitting Review...","正在提交评论..."
"Subtotal","小计"
"Subtotal (Excl. Tax)","小计（不含税）"
"Subtotal (Incl. Tax)","小计（含税）"
"Subtotal Excl. Tax","小计（不含税）"
"Subtotal Incl. Tax","小计（含税）"
"Subtotal excluding tax","小计（不含税）"
"Subtotal incl. tax:","小计（含税）"
"Subtotal including tax","小计（含税）"
"Subtotal:","小计:"
"Success","成功"
"Successfully posted to Facebook",""
"Successfully posted to Linkedin",""
"Summary of Your Review","您的评测汇总"
"Swipe a product to reveal more options",""
"T-Shirts","T恤"
"Tabs","选项卡"
"Tax","传真"
"Telephone","电话"
"Tell a Friend","告诉朋友"
"Tell a Friend is disabled.","告诉朋友功能被禁用。"
"Tell a Friend link has been sent.","告诉朋友链接已发送。"
"Template","模板"
"Template Content","模板内容"
"Template Name","模板名称"
"Template does not exist.","模板不存在。"
"Template for new AirMail Message does not exist.","用于新的航空邮件信息的模板不存在。"
"Template has been deleted.","模板已删除。"
"Terms And Conditions",""
"Text length does not satisfy specified max text range.","文本长度不符合指定的最大文本范围。"
"Text length does not satisfy specified min text range.","文本长度不符合指定的最小文本范围。"
"Thank you for registering!","感谢您的注册！"
"Thank you for your purchase! ","感谢您的购买！"
"The %s field should be filled.",""
"The Mailbox title will be shown in the More Info tab. To understand more about the title, please <a target="_blank" href="http://www.magentocommerce.com/img/product/mobile/helpers/mail_box_title.png">click here</a>","邮箱标题会显示在更多信息选项卡下。要详细了解该标题的信息，请 <a target="_blank" href="http://www.magentocommerce.com/img/product/mobile/helpers/mail_box_title.png">点击这里</a>"
"The application is currently inactive.\nPlease try again later.",""
"The cart is empty",""
"The custom amount value should be higher than 0.",""
"The custom amount value should not be higher than %s.",""
"The custom amount value should not be lower than %s.",""
"The following email(s) are either mistyped or have incorrect format. Check them and try again:\n",""
"The icon that appears in the Android Market.",""
"The length of the text in the %s field is too big. Please shorten the text.",""
"The max length of the field "%@" is %d!",""
"The minimum password length is 6",""
"The server responded with invalid data.",""
"The shortening service returned status code %d indicating a client side error.",""
"The shortening service returned status code %d indicating a server side error.",""
"The store credit payment has been removed from shopping cart.","该店铺信用支付已从购物车中删除。"
"The value is too big!",""
"The value should not be greater than %.2f!",""
"The value should not be less than %.2f!",""
"Theme configurations are successfully reset.","这些配置已成功重设。"
"Theme has been created.","主题已创建。"
"Theme has been delete.","主题已被删除。"
"Theme label can\'t be empty","主题标签不能为空"
"Theme label:","主题标签："
"Theme name is not set.","主题名称尚未设置。"
"There are files that were selected but not uploaded yet. After switching to another tab your selections may be lost. Do you wish to continue ?",""
"There are no items here",""
"There are no items in your cart",""
"There is an error in loading an app\'s configuration",""
"There is an error in retrieving the data. Please try again later",""
"There is no addresses for this contact",""
"There is no store credit history!",""
"There were some problems with the data.","数据有些问题。"
"This email address was not found in our records.","该电子邮件地址无法在我们的记录中找到。"
"This functionality disabled in offline mode",""
"This is a required field.","这是必填区域。"
"This product has no images.",""
"Title","标题"
"Title bar","标题栏"
"To",""
"To Excl. Tax",""
"To Incl. Tax",""
"To activate PayPal MEP payment method activate Express checkout first. ","要激活PayPal MEP支付方法，首先需要激活快速结账功能。"
"To excl. tax",""
"To incl. tax",""
"To preview the newly uploaded images, please save your application first.","预览新上传的图片，请保存您的应用程序。"
"To:",""
"Token has not been set.","令牌尚未设置。"
"Too many recipients have been set.  Max amount of recipients is:",""
"Top Search Terms",""
"Total",""
"Total Order Amount",""
"Total incl. Tax: %1$s","含税总额：%1$s"
"Total incl. tax",""
"Totals",""
"Touch and hold a product to delete from shopping cart",""
"Touch and hold a product to reveal more options",""
"Try Again",""
"Twitter",""
"Twitter API","Twitter API"
"Twitter API Key","Twitter API密钥"
"Twitter Authorization",""
"Twitter Autorization",""
"Twitter Secret Key","Twitter密码"
"Twitter post failed...",""
"Type",""
"Type and data is required",""
"URL",""
"Unable to cancel Mobile Express Checkout.","无法取消手机快速结帐。"
"Unable to cancel queue.","无法取消队列。"
"Unable to collect cart totals.","无法收集购物车总数。"
"Unable to delete queue.","无法删除队列。"
"Unable to find an app to delete.","无法找到要删除的应用。"
"Unable to find template to delete.","无法找到要删除的模板。"
"Unable to get shipping methods list.","无法获得运送方法列表。"
"Unable to initialize MEP Checkout.","无法初始化MEP支付。"
"Unable to initialize PayPal Mobile Express Checkout.","无法初始化贝宝手机快速结帐。"
"Unable to initialize express checkout review.","无法初始化快速结账审核。"
"Unable to initialize express checkout shipping method list.","无法初始化快速结账运送方式列表。"
"Unable to initialize return action.","无法初始化返回动作。"
"Unable to load addresses.","无法加载地址。"
"Unable to load application form.","无法加载应用程序表单。"
"Unable to load banners.",""
"Unable to load billing address form.","无法加载帐单地址表单。"
"Unable to load billing address.","无法加载帐单地址。"
"Unable to load categories.","无法加载类别。"
"Unable to load checkout.","无法加载结账。"
"Unable to load localization.",""
"Unable to load order list.","无法载入订购列表。"
"Unable to load order review.","无法载入订单审核。"
"Unable to load product gallery.","无法加载产品图库。"
"Unable to load product info.","无法加载产品信息。"
"Unable to load product options.","无法载入产品选项。"
"Unable to load product review.","无法加载商品评论。"
"Unable to load product reviews.","无法加载商品评论。"
"Unable to load review form.","无法载入审核表单。"
"Unable to load search.","无法加载搜索。"
"Unable to load shipping address form.","无法载入运送地址表单。"
"Unable to place the order.","无法下订单。"
"Unable to post the review.","无法发布该评测。"
"Unable to process preview.","无法处理预览。"
"Unable to render a gift card account.","无法提供礼品卡帐户。"
"Unable to render an order.","无法提供订单。"
"Unable to render downloadable products.",""
"Unable to render the store credits.","无法提供商店信贷。"
"Unable to save app.","无法保存应用。"
"Unable to save message.","无法保存信息。"
"Unable to save shipping address.","无法保存运送地址。"
"Unable to save shipping method.","无法保存运送方法。"
"Unable to save template.","无法保存模板。"
"Unable to start MEP Checkout.","无法开始MEP结账。"
"Unable to start Mobile Express Checkout.","无法启动手机快速结帐。"
"Unable to update shipping method.","无法更新送货方法。"
"Undefined","未定义"
"Unit Price",""
"Unit Price:",""
"Unknown Error","未知错误"
"Unknown Error.","未知错误。"
"Unknown Payment Bridge Error",""
"Unknown error ocured. Please retry later",""
"Unsupported character in path: "%s"","路径 "%s" 包含不支持的字符"
"Unsupported value type received","接收到不支持的值类型"
"Update Comment Error",""
"Update Preview","更新预览"
"Updating ...",""
"Updating Cart...",""
"Upon receiving these credentials, please fill in the corresponding fields.","接收到这些凭据后，请填写相应的字段。"
"Urban Airship Push Notification","Urban Airship推送通知"
"Use Billing Address",""
"Use Store Credit (%s available)","使用商店信用点数（%s 可用）"
"Use as my default billing address","使用并作为我的默认账单地址"
"Use as my default shipping address","使用并作为我的默认运送地址"
"Use billing address for shipping",""
"User Name:",""
"User session is expired",""
"Version",""
"View Cart","查看购物车"
"View Details","查看详情"
"View Gallery","查看画廊"
"View Wishlist",""
"Warning: All related AirMail messages will be deleted!","警告：所有相关的 AirMail 消息将被删除！"
"Website is offline",""
"Website is offline.","网站已离线。"
"WishList Updated",""
"Wishlist has been cleared.","愿望列表已被清空。"
"Wishlist has been updated.","愿望清单已更新。"
"Wishlist has been updated. But there are accrued some errors while updating some items.","愿望清单已更新。但在更新某些商品时遇到了一些错误。"
"Wishlist is empty.",""
"Write a Review","写一条评论"
"Write a review","写一条评论"
"Wrong Ipad background image orientation has been specified: "%s".","指定的iPad背景图像 "%s" 方向有误。"
"Wrong PayPal Mobile Express Checkout Token specified.","指定了错误的贝宝手机快速结帐令牌"
"Wrong device type.","设备类型有误。"
"Wrong email format","邮件格式有误。"
"Wrong or expired Gift Card Code.","礼品卡代码有误或已过期。"
"Wrong theme format.","主题格式有误。"
"YYYY","YYYY"
"Year","年"
"Yes",""
"You are already logged in.","您已经登录了。"
"You are not logged in",""
"You can watch statistics here.","您可以在这里看到统计信息。"
"You canceled your order. Touch "Pay with PayPal" to try again.",""
"You have entered an incorrect decimal value in the custom amount field. Provide a valid value.",""
"You have placed no orders.",""
"You have uncommitted actions. Commit?",""
"You may also like",""
"You must login first",""
"You must read and agree to the Terms and Conditions before placing your order.",""
"You need to enable PayPal Express Checkout first from the Payment configuration before enabling PayPal MECL.","您在启用贝宝 MECL 前，需要首先在贝宝的设置中启用贝宝快速结帐。"
"You will receive an order confirmation email with details of your order and a link to track its progress.","您将会收到一份内含订单详细信息和可查询进展情况链接的确认邮件"
"Your current balance is:","您的当前余额为："
"Your order # is: %s. ","您的订单编号是：%s。"
"Your order cannot be completed at this time as there is no payment methods available for it.",""
"Your order failed. Touch "Pay with PayPal" to try again.",""
"Your review has been accepted for moderation.","您的评测已被管理员批准。"
"Your tweet has been sent. Thanks for sharing this product on Twitter",""
"Zip/Postal Code","邮政编码"
"\'%s\' exceeds the allowed file size: %d (bytes)","\'%s\'  超出了允许的文件大小: %d (字节)"
"\'%s\' height exceeds allowed value of %d px","\'%s\' 高度超过允许值 %d px"
"\'%s\' is not a valid file extension. Allowed extensions: %s","\'%s\' 不是有效的文件扩展名。允许的扩展名：%s"
"\'%s\' width exceeds allowed value of %d px","\'%s\' 的宽度值超过了允许的 %d 像素"
"and","和"
"as Guest",""
"each","每个"
"field is required",""
"iPad","iPad"
"iPhone","iPhone"
"image_id is required",""
"not set",""
"required",""
"save","保存"
"ver. %s","版本 %s"
